condition,gr_ratio,hue_mean,sat_mean,lbp_std
unripe,0.9972809942249886,32.0781,28.9811,0.0919051685070578
unripe,0.9814845085031493,22.3104,32.8398,0.039453212792986685
unripe,1.006098582468106,54.1384,20.7658,0.03433924867792193
unripe,0.9992500120632157,31.9788,31.0601,0.0975409042304671
unripe,0.8894147466460735,25.6183,161.3119,0.02968218320514503
unripe,1.3947461136805432,44.7203,189.0926,0.08756798500859986
unripe,1.0286966364575525,70.1267,23.955,0.03588035673934305
unripe,0.9420282372378328,16.8434,43.1952,0.0380092357159554
unripe,1.0168636025734887,42.923,24.174,0.09283593053487586
unripe,0.9681151668362797,58.7795,113.76,0.08033396541133328
unripe,1.0169446037577492,37.5949,28.2576,0.03955869057093551
unripe,1.0224587550700637,61.7351,21.5504,0.034146771439871146
unripe,1.0808361279254373,44.8113,57.4449,0.09185277349276183
unripe,1.012250843669689,52.7216,28.0946,0.03509071101807042
unripe,1.0251689274393656,79.9327,27.9929,0.036087671021271736
unripe,1.0141257123390113,49.2371,23.9503,0.033269265092253406
unripe,0.9956855742859804,104.6768,29.2098,0.06666835830520401
unripe,0.9920796171065619,27.4764,41.1097,0.08735823944238863
unripe,0.9929120993479282,31.5902,30.1723,0.08727868009128283
unripe,1.2282686799203566,43.4598,127.1635,0.07074179810408496
unripe,0.9989755104713669,114.7861,24.8185,0.03975492421932041
unripe,0.9671333498080507,22.2003,54.1915,0.08925734702760678
unripe,1.0020269014230565,31.8387,32.8604,0.038620331429205706
unripe,0.9714162661751677,71.4123,34.1855,0.03549278799626837
unripe,1.0038611629694083,64.3723,24.0137,0.03214103296089581
unripe,0.945472725575408,20.7435,45.3151,0.08997286256633705
unripe,1.5769729415585367,45.4438,181.4372,0.10024017157801746
unripe,1.0048373737166472,111.3416,27.2406,0.042538711776899066
unripe,1.0024301311628014,33.0926,71.0812,0.09589039575557609
unripe,1.0108590322668085,42.0164,22.3416,0.03378786764167984
unripe,1.008379070884754,38.332,31.0816,0.034676389658664146
unripe,1.1227466451667896,28.3962,98.4575,0.08793168938700999
unripe,1.0357371479502244,50.9565,35.486,0.061079063509961166
unripe,1.0561937164656134,25.1641,102.9029,0.07324312936328628
unripe,0.9921095453175328,30.1346,29.4443,0.03391943395414927
unripe,1.012433412200085,50.334,71.9731,0.06548324976009046
unripe,1.078639003985737,34.801,130.0486,0.09404875330503305
unripe,1.0029873411436108,31.0534,17.3554,0.03295105460805231
unripe,1.0120721338625795,39.1627,33.8436,0.09434663745051936
unripe,1.0006503387125791,47.1302,61.315,0.0348735429768294
